"ATP","Location","Tournament","Date","Series","Court","Surface","Round","Best of","Winner","Loser","WRank","LRank","WPts","LPts","W1","L1","W2","L2","W3","L3","W4","L4","W5","L5","Wsets","Lsets","Comment","B365W","B365L","PSW","PSL","MaxW","MaxL","AvgW","AvgL"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Ruusuvuori E.","Humbert U.","61","46","920","1044","6","2","2","6","6","7","6","4","6","2","3","2","Completed","1.66","2.2","1.75","2.2","1.76","2.26","1.69","2.18"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Medvedev D.","Bagnis F.","2","103","7980","600","6","2","6","2","6","2","","","","","3","0","Completed","1.1","7","1.16","6.26","1.16","8","1.13","6.25"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Djere L.","Berankis R.","56","101","956","645","6","4","6","4","6","4","","","","","3","0","Completed","1.12","6","1.1","8.63","1.16","8.63","1.1","7.08"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Korda S.","Millman J.","30","91","1326","693","6","1","7","5","7","6","","","","","3","0","Completed","1.14","5.5","1.13","7.12","1.15","7.8","1.12","6.54"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Bublik A.","Rinderknech A.","42","68","1083","862","6","2","6","4","6","4","","","","","3","0","Completed","2.5","1.53","2.78","1.51","2.8","1.57","2.58","1.52"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Molcan A.","Coria F.","38","54","1163","967","6","3","6","4","3","6","6","3","","","3","1","Completed","1.44","2.75","1.49","2.85","1.51","2.85","1.46","2.74"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Gasquet R.","Harris L.","70","39","853","1160","6","1","6","3","6","4","","","","","3","0","Completed","1.5","2.62","1.56","2.57","1.62","2.78","1.51","2.57"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Garin C.","Paul T.","37","33","1168","1218","5","7","6","1","6","2","6","3","","","3","1","Completed","1.61","2.3","1.67","2.35","1.68","2.49","1.62","2.31"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Goffin D.","Lehecka J.","48","77","1023","801","6","4","4","6","6","4","6","4","","","3","1","Completed","1.36","3.2","1.42","3.13","1.44","3.6","1.38","3.05"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Ruud C.","Tsonga J.W.","8","297","3940","168","6","7","7","6","6","2","7","6","","","3","1","Completed","1.03","15","1.03","18.72","1.05","21","1.02","14.79"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Ivashka I.","Paire B.","50","78","1010","784","6","3","7","5","1","6","7","5","","","3","1","Completed","1.5","2.62","1.49","2.83","1.54","2.83","1.5","2.63"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Laaksonen H.","Martinez P.","96","43","668","1070","2","6","6","4","6","4","7","6","","","3","1","Completed","4","1.25","4.37","1.26","2.31","1.75","2.16","1.69"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Rublev A.","Kwon S.W.","7","71","3945","852","6","7","6","3","6","2","6","4","","","3","1","Completed","1.08","8","1.07","11.06","1.09","11.06","1.06","9.19"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Sonego L.","Gojowczyk P.","35","94","1190","672","6","2","6","2","6","1","","","","","3","0","Completed","1.08","8","1.07","10.74","1.1","10.74","1.07","9"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Delbonis F.","Mannarino A.","65","69","894","858","6","1","7","6","6","2","","","","","3","0","Completed","1.36","3.2","1.38","3.32","1.4","3.35","1.36","3.13"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Tiafoe F.","Bonzi B.","27","52","1599","971","7","5","7","5","7","6","","","","","3","0","Completed","1.53","2.5","1.59","2.53","1.67","2.53","1.59","2.38"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Gaston H.","De Minaur A.","74","20","828","1838","4","6","6","2","6","3","0","6","7","6","3","2","Completed","4.5","1.2","4.94","1.22","5.1","1.22","4.63","1.2"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Carballes Baena R.","Otte O.","89","59","704","947","7","6","6","1","3","6","2","6","6","3","3","2","Completed","2.2","1.66","2.24","1.73","2.45","1.73","2.3","1.62"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Cecchinato M.","Andujar P.","132","98","475","656","4","6","4","6","6","0","7","5","6","0","3","2","Completed","1.9","1.9","2.07","1.85","2.1","1.91","1.98","1.83"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Hurkacz H.","Zeppieri G.","13","216","3095","260","7","5","6","2","7","5","","","","","3","0","Completed","1.12","6","1.19","5.43","1.19","6.75","1.13","5.89"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Sinner J.","Fratangelo B.","12","186","3185","307","6","3","6","2","6","3","","","","","3","0","Completed","1.06","10","1.06","12.84","1.08","14","1.05","10.75"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Kolar Z.","Pouille L.","134","162","468","360","6","3","4","6","7","5","6","4","","","3","1","Completed","1.9","1.9","1.81","2.11","1.91","2.2","1.81","2.01"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Johnson S.","Vesely J.","92","73","689","847","6","7","7","6","6","3","6","2","","","3","1","Completed","2.3","1.61","2.31","1.69","2.35","1.69","2.25","1.65"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Tsitsipas S.","Musetti L.","4","66","5965","867","5","7","4","6","6","2","6","3","6","2","3","2","Completed","1.1","7","1.09","9.54","1.11","9.67","1.09","7.56"
"32","Paris","French Open","5/24/2022","Grand Slam","Outdoor","Clay","1st Round","5","Simon G.","Carreno Busta P.","158","18","391","2135","6","4","6","4","4","6","1","6","6","4","3","2","Completed","13","1.04","13.88","1.05","20.16","1.05","12.92","1.03"
"32","Paris","French Open","5/25/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Khachanov K.","Dellien H.","25","90","1620","703","4","6","6","4","7","6","6","3","","","3","1","Completed","1.44","2.75","1.48","2.88","1.5","2.9","1.45","2.77"
"32","Paris","French Open","5/25/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Auger-Aliassime F.","Ugo Carabelli C.","9","155","3820","410","6","0","6","3","6","4","","","","","3","0","Completed","1.1","7","1.12","7.74","1.13","8.5","1.1","6.92"
"32","Paris","French Open","5/25/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Isner J.","Barrere G.","26","210","1616","269","6","4","6","4","3","6","7","6","","","3","1","Completed","1.25","4","1.27","4.23","1.3","4.23","1.26","3.85"
"32","Paris","French Open","5/25/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Bedene A.","Cuevas P.","195","149","291","418","4","6","6","4","7","6","6","4","","","3","1","Completed","2.5","1.53","2.64","1.55","2.86","1.62","2.58","1.51"
"32","Paris","French Open","5/25/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Norrie C.","Kubler J.","11","160","3455","367","6","3","6","4","6","3","","","","","3","0","Completed","1.08","8","1.09","9.46","1.1","14.75","1.07","8.51"
"32","Paris","French Open","5/25/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Zapata Miralles B.","Fritz T.","131","14","475","2920","3","6","6","2","6","2","6","3","","","3","1","Completed","2.75","1.44","2.76","1.51","3","1.51","2.75","1.46"
"32","Paris","French Open","5/25/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Krajinovic F.","Gojo B.","55","223","965","249","7","6","6","2","5","7","6","1","","","3","1","Completed","1.16","5","1.19","5.42","1.21","5.8","1.17","5.09"
"32","Paris","French Open","5/25/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Zverev A.","Baez S.","3","36","7075","1178","2","6","4","6","6","1","6","2","7","5","3","2","Completed","1.14","5.5","1.2","5.3","1.2","6.5","1.16","5.24"
"32","Paris","French Open","5/25/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Schwartzman D.","Munar J.","16","87","2505","710","2","6","6","7","6","2","6","2","6","2","3","2","Completed","1.33","3.4","1.4","3.23","1.41","3.41","1.36","3.15"
"32","Paris","French Open","5/25/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Alcaraz C.","Ramos-Vinolas A.","6","44","4648","1058","6","1","6","7","5","7","7","6","6","4","3","2","Completed","1.03","15","1.04","16.69","1.05","21","1.03","13.98"
"32","Paris","French Open","5/25/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Djokovic N.","Molcan A.","1","38","8660","1163","6","2","6","3","7","6","","","","","3","0","Completed","1.03","15","1.03","18.33","1.05","19","1.03","13.91"
"32","Paris","French Open","5/25/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Nakashima B.","Griekspoor T.","75","58","827","949","7","6","6","4","6","2","","","","","3","0","Completed","2.62","1.5","2.56","1.57","2.78","1.59","2.55","1.52"
"32","Paris","French Open","5/25/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Van De Zandschulp B.","Fognini F.","29","51","1344","976","6","4","7","6","3","2","","","","","2","0","Retired","1.57","2.37","1.61","2.49","1.64","2.6","1.58","2.41"
"32","Paris","French Open","5/25/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Dimitrov G.","Coric B.","21","279","1740","183","6","0","6","4","6","3","","","","","3","0","Completed","1.25","4","1.29","4.05","1.32","4.15","1.27","3.8"
"32","Paris","French Open","5/25/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Korda S.","Gasquet R.","30","70","1326","853","7","6","6","3","6","3","","","","","3","0","Completed","1.4","3","1.47","2.92","1.47","3.1","1.42","2.88"
"32","Paris","French Open","5/25/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Nadal R.","Moutet C.","5","139","5525","451","6","3","6","1","6","4","","","","","3","0","Completed","1.03","15","1.04","15.03","1.05","34","1.03","13.88"
"32","Paris","French Open","5/26/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Ruud C.","Ruusuvuori E.","8","61","3940","920","6","3","6","4","6","2","","","","","3","0","Completed","1.12","6","1.12","7.38","1.15","7.75","1.11","6.8"
"32","Paris","French Open","5/26/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Rune H.","Laaksonen H.","40","96","1159","668","6","2","6","3","6","3","","","","","3","0","Completed","1.12","6","1.13","7.01","1.16","7.01","1.12","6.35"
"32","Paris","French Open","5/26/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Medvedev D.","Djere L.","2","56","7980","956","6","3","6","4","6","3","","","","","3","0","Completed","1.36","3.2","1.41","3.17","1.43","3.21","1.38","3.07"
"32","Paris","French Open","5/26/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Kecmanovic M.","Bublik A.","31","42","1316","1083","4","6","7","5","6","2","6","1","","","3","1","Completed","1.2","4.5","1.2","5.28","1.22","5.5","1.18","4.85"
"32","Paris","French Open","5/26/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Goffin D.","Tiafoe F.","48","27","1023","1599","3","6","7","6","6","2","6","4","","","3","1","Completed","1.66","2.2","1.66","2.36","1.71","2.36","1.65","2.26"
"32","Paris","French Open","5/26/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Gaston H.","Cachin P.","74","153","828","412","6","4","6","2","6","4","","","","","3","0","Completed","1.9","1.9","2.14","1.79","2.14","2.03","1.93","1.88"
"32","Paris","French Open","5/26/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Cilic M.","Fucsovics M.","23","57","1695","955","4","6","6","4","6","2","6","3","","","3","1","Completed","1.44","2.75","1.51","2.76","1.51","2.9","1.46","2.71"
"32","Paris","French Open","5/26/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Sonego L.","Sousa J.","35","63","1190","906","7","6","6","3","6","4","","","","","3","0","Completed","1.4","3","1.4","3.21","1.47","3.21","1.39","3.01"
"32","Paris","French Open","5/26/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Mcdonald M.","Basilashvili N.","60","24","941","1628","6","3","6","1","6","4","","","","","3","0","Completed","2.5","1.53","2.71","1.52","2.78","1.55","2.58","1.51"
"32","Paris","French Open","5/26/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Hurkacz H.","Cecchinato M.","13","132","3095","475","6","1","6","4","6","2","","","","","3","0","Completed","1.14","5.5","1.15","6.57","1.17","6.9","1.13","6.05"
"32","Paris","French Open","5/26/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Garin C.","Ivashka I.","37","50","1168","1010","6","3","7","6","4","6","6","3","","","3","1","Completed","1.5","2.62","1.55","2.65","1.59","2.8","1.51","2.59"
"32","Paris","French Open","5/26/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Ymer M.","Evans D.","95","32","672","1232","6","3","3","6","6","2","6","3","","","3","1","Completed","2.75","1.44","2.68","1.53","3","1.56","2.61","1.5"
"32","Paris","French Open","5/26/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Simon G.","Johnson S.","158","92","391","689","7","5","6","1","7","6","","","","","3","0","Completed","2.62","1.5","2.86","1.48","2.86","1.55","2.67","1.48"
"32","Paris","French Open","5/26/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Tsitsipas S.","Kolar Z.","4","134","5965","468","6","3","7","6","6","7","7","6","","","3","1","Completed","1.02","17","0.972","35.02","1.04","35.02","1.01","19.24"
"32","Paris","French Open","5/26/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Sinner J.","Carballes Baena R.","12","89","3185","704","3","6","6","4","6","4","6","3","","","3","1","Completed","1.07","9","1.06","11.73","1.11","11.73","1.06","9.33"
"32","Paris","French Open","5/26/2022","Grand Slam","Outdoor","Clay","2nd Round","5","Rublev A.","Delbonis F.","7","65","3945","894","6","3","3","6","6","2","6","3","","","3","1","Completed","1.12","6","1.14","6.88","1.14","7.6","1.12","6.52"
"32","Paris","French Open","5/27/2022","Grand Slam","Outdoor","Clay","3rd Round","5","Schwartzman D.","Dimitrov G.","16","21","2505","1740","6","3","6","1","6","2","","","","","3","0","Completed","2.37","1.57","2.46","1.62","2.6","1.63","2.4","1.58"
"32","Paris","French Open","5/27/2022","Grand Slam","Outdoor","Clay","3rd Round","5","Auger-Aliassime F.","Krajinovic F.","9","55","3820","965","7","6","7","6","7","5","","","","","3","0","Completed","1.3","3.5","1.29","4.01","1.35","4.03","1.28","3.7"
"32","Paris","French Open","5/27/2022","Grand Slam","Outdoor","Clay","3rd Round","5","Djokovic N.","Bedene A.","1","195","8660","291","6","3","6","3","6","2","","","","","3","0","Completed","1.01","21","1.01","28.96","1.03","34","1.01","20.76"
"32","Paris","French Open","5/27/2022","Grand Slam","Outdoor","Clay","3rd Round","5","Nadal R.","Van De Zandschulp B.","5","29","5525","1344","6","3","6","2","6","4","","","","","3","0","Completed","1.05","11","1.08","10.61","1.09","11.25","1.06","9.63"
"32","Paris","French Open","5/27/2022","Grand Slam","Outdoor","Clay","3rd Round","5","Zapata Miralles B.","Isner J.","131","26","475","1616","6","4","3","6","6","4","6","7","6","3","3","2","Completed","2.37","1.57","2.37","1.66","2.51","1.71","2.38","1.59"
"32","Paris","French Open","5/27/2022","Grand Slam","Outdoor","Clay","3rd Round","5","Zverev A.","Nakashima B.","3","75","7075","827","7","6","6","3","7","6","","","","","3","0","Completed","1.08","8","1.1","8.66","1.12","9.25","1.08","7.89"
"32","Paris","French Open","5/27/2022","Grand Slam","Outdoor","Clay","3rd Round","5","Khachanov K.","Norrie C.","25","11","1620","3455","6","2","7","5","5","7","6","4","","","3","1","Completed","2.5","1.53","2.63","1.55","2.78","1.62","2.53","1.53"
"32","Paris","French Open","5/27/2022","Grand Slam","Outdoor","Clay","3rd Round","5","Alcaraz C.","Korda S.","6","30","4648","1326","6","4","6","4","6","2","","","","","3","0","Completed","1.16","5","1.19","5.34","1.2","5.5","1.17","5.11"
"32","Paris","French Open","5/28/2022","Grand Slam","Outdoor","Clay","3rd Round","5","Sinner J.","Mcdonald M.","12","60","3185","941","6","3","7","6","6","3","","","","","3","0","Completed","1.07","9","1.08","9.97","1.1","11.5","1.07","8.57"
"32","Paris","French Open","5/28/2022","Grand Slam","Outdoor","Clay","3rd Round","5","Rublev A.","Garin C.","7","37","3945","1168","6","4","3","6","6","2","7","6","","","3","1","Completed","1.25","4","1.27","4.23","1.3","4.6","1.25","3.98"
"32","Paris","French Open","5/28/2022","Grand Slam","Outdoor","Clay","3rd Round","5","Medvedev D.","Kecmanovic M.","2","31","7980","1316","6","2","6","4","6","2","","","","","3","0","Completed","1.66","2.2","1.66","2.37","1.7","2.4","1.65","2.26"
"32","Paris","French Open","5/28/2022","Grand Slam","Outdoor","Clay","3rd Round","5","Cilic M.","Simon G.","23","158","1695","391","6","0","6","3","6","2","","","","","3","0","Completed","1.22","4.33","1.24","4.57","1.27","5.5","1.2","4.7"
"32","Paris","French Open","5/28/2022","Grand Slam","Outdoor","Clay","3rd Round","5","Hurkacz H.","Goffin D.","13","48","3095","1023","7","5","6","2","6","1","","","","","3","0","Completed","1.66","2.2","1.72","2.25","1.76","2.4","1.67","2.23"
"32","Paris","French Open","5/28/2022","Grand Slam","Outdoor","Clay","3rd Round","5","Tsitsipas S.","Ymer M.","4","95","5965","672","6","2","6","2","6","1","","","","","3","0","Completed","1.05","11","1.04","15.04","1.06","16","1.04","11.77"
"32","Paris","French Open","5/28/2022","Grand Slam","Outdoor","Clay","3rd Round","5","Ruud C.","Sonego L.","8","35","3940","1190","6","2","6","7","1","6","6","4","6","3","3","2","Completed","1.16","5","1.16","6.18","1.18","6.75","1.14","5.77"
"32","Paris","French Open","5/28/2022","Grand Slam","Outdoor","Clay","3rd Round","5","Rune H.","Gaston H.","40","74","1159","828","6","3","6","3","6","3","","","","","3","0","Completed","1.3","3.5","1.34","3.56","1.36","3.6","1.33","3.36"
"32","Paris","French Open","5/29/2022","Grand Slam","Outdoor","Clay","4th Round","5","Djokovic N.","Schwartzman D.","1","16","8660","2505","6","1","6","3","6","3","","","","","3","0","Completed","1.07","9","1.09","9.64","1.1","12.75","1.07","8.8"
